Status: 0x00000000
Fx: -10667745
Fy: -4220848
Fz: -30536014
Tx: 61871
Ty: 198539
Tz: -208033
1645283177598
Status: 0x00000000
Fx: -10668771
Fy: -4225004
Fz: -30520176
Tx: 61855
Ty: 198263
Tz: -208252
1645283177760
Status: 0x00000000
Fx: -10666902
Fy: -4227069
Fz: -30524876
Tx: 61858
Ty: 198455
Tz: -208249
1645283177913
Status: 0x00000000
Fx: -10662721
Fy: -4223286
Fz: -30523130
Tx: 61923
Ty: 198261
Tz: -208282
1645283178069
Status: 0x00000000
Fx: -10667859
Fy: -4229118
Fz: -30535564
Tx: 62060
Ty: 198705
Tz: -208287
1645283178224
Status: 0x00000000
Fx: -10662010
Fy: -4224593
Fz: -30539368
Tx: 61752
Ty: 198555
Tz: -208280
1645283178378
Status: 0x00000000
Fx: -10666322
Fy: -4225958
Fz: -30537334
Tx: 61811
Ty: 198361
Tz: -208096
1645283178533
Status: 0x00000000
Fx: -10659537
Fy: -4227345
Fz: -30531284
Tx: 61843
Ty: 198314
Tz: -208317
1645283178686
Status: 0x00000000
Fx: -10668101
Fy: -4225745
Fz: -30538744
Tx: 61882
Ty: 198396
Tz: -208382
1645283178844
Status: 0x00000000
Fx: -10657194
Fy: -4224744
Fz: -30533250
Tx: 62004
Ty: 198251
Tz: -208421
1645283178996
Status: 0x00000000
Fx: -10663530
Fy: -4222198
Fz: -30534112
Tx: 62014
Ty: 198488
Tz: -208266
1645283179150
Status: 0x00000000
Fx: -10662624
Fy: -4215114
Fz: -30526702
Tx: 62148
Ty: 198201
Tz: -208057
1645283179308
Status: 0x00000000
Fx: -10663648
Fy: -4230779
Fz: -30534952
Tx: 61901
Ty: 198346
Tz: -207839
1645283179462
Status: 0x00000000
Fx: -10666070
Fy: -4225570
Fz: -30533604
Tx: 62085
Ty: 198348
Tz: -207999
1645283179615
Status: 0x00000000
Fx: -10668388
Fy: -4218064
Fz: -30530724
Tx: 62197
Ty: 198592
Tz: -208026
1645283179766
Status: 0x00000000
Fx: -10674652
Fy: -4224247
Fz: -30538016
Tx: 61882
Ty: 198509
Tz: -208014
1645283179919
Status: 0x00000000
Fx: -10669266
Fy: -4225985
Fz: -30536248
Tx: 61792
Ty: 198243
Tz: -207975
1645283180074
Status: 0x00000000
Fx: -10659454
Fy: -4225685
Fz: -30535608
Tx: 61976
Ty: 198358
Tz: -208073
1645283180232
Status: 0x00000000
Fx: -10671081
Fy: -4223778
Fz: -30536788
Tx: 61918
Ty: 198252
Tz: -208192
1645283180392
Status: 0x00000000
Fx: -10672781
Fy: -4229313
Fz: -30530500
Tx: 61761
Ty: 198425
Tz: -208145
1645283180543
Status: 0x00000000
Fx: -10670229
Fy: -4219610
Fz: -30530698
Tx: 62015
Ty: 198510
Tz: -208311
1645283180696
Status: 0x00000000
Fx: -10664768
Fy: -4224404
Fz: -30542884
Tx: 61801
Ty: 198347
Tz: -208245
1645283180858
Status: 0x00000000
Fx: -10668375
Fy: -4227067
Fz: -30544090
Tx: 61808
Ty: 198487
Tz: -208166
1645283181010
Status: 0x00000000
Fx: -10663530
Fy: -4224810
Fz: -30543068
Tx: 62107
Ty: 198211
Tz: -208118
1645283181166
Status: 0x00000000
Fx: -10674930
Fy: -4219566
Fz: -30544360
Tx: 62044
Ty: 198289
Tz: -207883
1645283181319
Status: 0x00000000
Fx: -10675292
Fy: -4225124
Fz: -30545206
Tx: 61827
Ty: 198604
Tz: -208161
1645283181471
Status: 0x00000000
Fx: -10668728
Fy: -4228866
Fz: -30543080
Tx: 61788
Ty: 198192
Tz: -208177
1645283181629
Status: 0x00000000
Fx: -10667573
Fy: -4223798
Fz: -30535576
Tx: 61812
Ty: 198382
Tz: -208260
1645283181780
Status: 0x00000000
Fx: -10668509
Fy: -4230700
Fz: -30547344
Tx: 61731
Ty: 198377
Tz: -208081
1645283181935
Status: 0x00000000
Fx: -10672598
Fy: -4224547
Fz: -30550156
Tx: 62129
Ty: 198142
Tz: -208224
1645283182089
Status: 0x00000000
Fx: -10663211
Fy: -4226799
Fz: -30535820
Tx: 62091
Ty: 198101
Tz: -208326
1645283182241
Status: 0x00000000
Fx: -10663673
Fy: -4231017
Fz: -30548010
Tx: 61702
Ty: 198191
Tz: -208116
1645283182400
