Status: 0x00000000
Fx: -10655928
Fy: -4137114
Fz: -30681176
Tx: 59264
Ty: 197803
Tz: -210947
1645281273250
Status: 0x00000000
Fx: -10650068
Fy: -4130118
Fz: -30686990
Tx: 59329
Ty: 198080
Tz: -210916
1645281273408
Status: 0x00000000
Fx: -10648286
Fy: -4135249
Fz: -30677436
Tx: 59229
Ty: 197928
Tz: -211056
1645281273563
Status: 0x00000000
Fx: -10652431
Fy: -4130911
Fz: -30675138
Tx: 59230
Ty: 197961
Tz: -210723
1645281273719
Status: 0x00000000
Fx: -10652521
Fy: -4141580
Fz: -30683380
Tx: 59019
Ty: 198098
Tz: -210922
1645281273874
Status: 0x00000000
Fx: -10649394
Fy: -4139003
Fz: -30684330
Tx: 59109
Ty: 197587
Tz: -211098
1645281274032
Status: 0x00000000
Fx: -10648381
Fy: -4134037
Fz: -30683784
Tx: 59197
Ty: 197718
Tz: -211054
1645281274187
Status: 0x00000000
Fx: -10651056
Fy: -4134926
Fz: -30682952
Tx: 59205
Ty: 197788
Tz: -211046
1645281274341
Status: 0x00000000
Fx: -10647345
Fy: -4130411
Fz: -30678654
Tx: 59106
Ty: 197911
Tz: -210474
1645281274498
Status: 0x00000000
Fx: -10648463
Fy: -4130387
Fz: -30661348
Tx: 59055
Ty: 197646
Tz: -210884
1645281274654
Status: 0x00000000
Fx: -10653132
Fy: -4132670
Fz: -30682126
Tx: 59191
Ty: 197832
Tz: -210992
1645281274820
Status: 0x00000000
Fx: -10652154
Fy: -4134421
Fz: -30677308
Tx: 58840
Ty: 197850
Tz: -211006
1645281274976
Status: 0x00000000
Fx: -10653306
Fy: -4129744
Fz: -30686300
Tx: 58975
Ty: 197644
Tz: -210802
1645281275133
Status: 0x00000000
Fx: -10652838
Fy: -4122898
Fz: -30683734
Tx: 59181
Ty: 197795
Tz: -210782
1645281275289
Status: 0x00000000
Fx: -10655661
Fy: -4133161
Fz: -30686170
Tx: 58995
Ty: 197675
Tz: -210855
1645281275444
Status: 0x00000000
Fx: -10648088
Fy: -4137532
Fz: -30687152
Tx: 59020
Ty: 197679
Tz: -210805
1645281275597
Status: 0x00000000
Fx: -10645050
Fy: -4125903
Fz: -30687024
Tx: 59098
Ty: 197788
Tz: -210821
1645281275755
Status: 0x00000000
Fx: -10658845
Fy: -4130200
Fz: -30691286
Tx: 58896
Ty: 197860
Tz: -211026
1645281275910
Status: 0x00000000
Fx: -10649713
Fy: -4128166
Fz: -30692956
Tx: 58974
Ty: 197836
Tz: -211157
1645281276064
Status: 0x00000000
Fx: -10649457
Fy: -4137249
Fz: -30689844
Tx: 59105
Ty: 197736
Tz: -210791
1645281276217
Status: 0x00000000
Fx: -10647668
Fy: -4128108
Fz: -30701398
Tx: 59051
Ty: 197700
Tz: -211006
1645281276375
Status: 0x00000000
Fx: -10651589
Fy: -4133320
Fz: -30686444
Tx: 58956
Ty: 197614
Tz: -211047
1645281276631
Status: 0x00000000
Fx: -10631779
Fy: -4131341
Fz: -30904500
Tx: 58816
Ty: 196612
Tz: -211069
1645281276785
Status: 0x00000000
Fx: -10628525
Fy: -4134643
Fz: -31020412
Tx: 58617
Ty: 196087
Tz: -210927
1645281276939
Status: 0x00000000
Fx: -10621599
Fy: -4135613
Fz: -31172314
Tx: 58215
Ty: 195334
Tz: -210933
1645281277094
Status: 0x00000000
Fx: -10614323
Fy: -4131118
Fz: -31289716
Tx: 58297
Ty: 194911
Tz: -211057
1645281277250
Status: 0x00000000
Fx: -10621007
Fy: -4146323
Fz: -31383364
Tx: 58368
Ty: 194863
Tz: -211054
1645281277409
Status: 0x00000000
Fx: -10611748
Fy: -4161526
Fz: -31496480
Tx: 58052
Ty: 194099
Tz: -211081
1645281277568
Status: 0x00000000
Fx: -10596669
Fy: -4150438
Fz: -31597140
Tx: 58200
Ty: 193854
Tz: -211264
1645281277722
Status: 0x00000000
Fx: -10578629
Fy: -4145938
Fz: -31723270
Tx: 58198
Ty: 193323
Tz: -211089
1645281277881
Status: 0x00000000
Fx: -10576292
Fy: -4165269
Fz: -31839134
Tx: 58195
Ty: 193221
Tz: -210895
1645281278033
Status: 0x00000000
Fx: -10584548
Fy: -4146289
Fz: -31961528
Tx: 60670
Ty: 192293
Tz: -211125
1645281278187
Status: 0x00000000
Fx: -10580006
