Status: 0x00000000
Fx: -13257859
Fy: -7649361
Fz: -26423036
Tx: 83506
Ty: 173380
Tz: -215373
1646311990681
Status: 0x00000000
Fx: -13260593
Fy: -7653526
Fz: -26429250
Tx: 83331
Ty: 173736
Tz: -215199
1646311990832
Status: 0x00000000
Fx: -13255383
Fy: -7653453
Fz: -26430580
Tx: 83433
Ty: 173369
Tz: -215286
1646311990985
Status: 0x00000000
Fx: -13258508
Fy: -7649845
Fz: -26415608
Tx: 83429
Ty: 173944
Tz: -215122
1646311991138
Status: 0x00000000
Fx: -13256709
Fy: -7647000
Fz: -26420236
Tx: 83468
Ty: 174006
Tz: -215323
1646311991289
Status: 0x00000000
Fx: -13267519
Fy: -7650168
Fz: -26423504
Tx: 83547
Ty: 173932
Tz: -215346
1646311991440
Status: 0x00000000
Fx: -13253500
Fy: -7652182
Fz: -26421276
Tx: 83698
Ty: 173772
Tz: -215658
1646311991603
Status: 0x00000000
Fx: -13252710
Fy: -7656950
Fz: -26421194
Tx: 83443
Ty: 173938
Tz: -215602
1646311991755
Status: 0x00000000
Fx: -13246907
Fy: -7655260
Fz: -26421000
Tx: 83729
Ty: 173622
Tz: -215228
1646311991905
Status: 0x00000000
Fx: -13259279
Fy: -7649320
Fz: -26423358
Tx: 83681
Ty: 174016
Tz: -215305
1646311992058
Status: 0x00000000
Fx: -13256300
Fy: -7658231
Fz: -26406774
Tx: 83555
Ty: 173898
Tz: -215231
1646311992209
Status: 0x00000000
Fx: -13257299
Fy: -7651369
Fz: -26406544
Tx: 83802
Ty: 174070
Tz: -215329
1646311992447
Status: 0x00000000
Fx: -13246036
Fy: -7646833
Fz: -26413234
Tx: 83786
Ty: 174105
Tz: -215254
1646311992599
Status: 0x00000000
Fx: -13255759
Fy: -7655400
Fz: -26421366
Tx: 83705
Ty: 174125
Tz: -215449
1646311992751
Status: 0x00000000
Fx: -13258508
Fy: -7653359
Fz: -26411020
Tx: 83948
Ty: 174429
Tz: -215373
1646311992904
Status: 0x00000000
Fx: -13248395
Fy: -7651020
Fz: -26401656
Tx: 83916
Ty: 173909
Tz: -215449
1646311993055
Status: 0x00000000
Fx: -13248848
Fy: -7650180
Fz: -26407952
Tx: 84042
Ty: 174486
Tz: -215397
1646311993208
Status: 0x00000000
Fx: -13255142
Fy: -7660017
Fz: -26398836
Tx: 84067
Ty: 174399
Tz: -215250
1646311993359
Status: 0x00000000
Fx: -13247877
Fy: -7651506
Fz: -26408376
Tx: 83993
Ty: 174396
Tz: -215405
1646311993514
Status: 0x00000000
Fx: -13247582
Fy: -7652441
Fz: -26408840
Tx: 83986
Ty: 174488
Tz: -215411
1646311993671
Status: 0x00000000
Fx: -13246926
Fy: -7653075
Fz: -26409512
Tx: 84208
Ty: 174518
Tz: -215161
1646311993935
Status: 0x00000000
Fx: -13252386
Fy: -7652610
Fz: -26396774
Tx: 84123
Ty: 174677
Tz: -215425
1646311994089
Status: 0x00000000
Fx: -13251907
Fy: -7662635
Fz: -26409442
Tx: 83998
Ty: 174860
Tz: -215371
1646311994240
Status: 0x00000000
Fx: -13247429
Fy: -7654134
Fz: -26399064
Tx: 84104
Ty: 174544
Tz: -215212
1646311994389
Status: 0x00000000
Fx: -13255793
Fy: -7654122
Fz: -26395908
Tx: 84072
Ty: 174523
Tz: -215507
1646311994540
Status: 0x00000000
Fx: -13247206
Fy: -7646742
Fz: -26399832
Tx: 84447
Ty: 174598
Tz: -215375
1646311994694
Status: 0x00000000
Fx: -13251752
Fy: -7652315
Fz: -26390604
Tx: 84186
Ty: 174785
Tz: -215241
1646311994846
Status: 0x00000000
Fx: -13247041
Fy: -7650939
Fz: -26398740
Tx: 84143
Ty: 174853
Tz: -215302
1646311995245
Status: 0x00000000
Fx: -13247546
Fy: -7653678
Fz: -26393900
Tx: 84175
Ty: 174643
Tz: -215068
1646311995407
Status: 0x00000000
Fx: -13249041
Fy: -7664890
Fz: -26389446
Tx: 83856
Ty: 174837
Tz: -215621
1646311995566
Status: 0x00000000
Fx: -13244640
Fy: -7654982
Fz: -26387476
Tx: 83977
Ty: 174631
Tz: -215406
1646311995725
Status: 0x00000000
Fx: -13247038
Fy: -7651236
Fz: -26386952
Tx: 84088
Ty: 174945
Tz: -215429
1646311995887
Status: 0x00000000
Fx: -13842651
Fy: -7651846
Fz: -28600276
Tx: 50347
Ty: 259541
Tz: -204557
1646311996045
Status: 0x00000000
Fx: -15857658
Fy: -7730047
Fz: -32093874
Tx: -2335
Ty: 392381
Tz: -175102
1646311996202
Status: 0x00000000
Fx: -18240528
Fy: -7954306
Fz: -35235196
Tx: -50233
Ty: 512188
Tz: -145358
1646311996367
Status: 0x00000000
Fx: -20270004
Fy: -8315487
Fz: -37371348
Tx: -82660
Ty: 593911
Tz: -127356
1646311996525
Status: 0x00000000
Fx: -22429040
Fy: -8989991
Fz: -39341168
Tx: -111554
Ty: 669984
Tz: -120222
1646311996684
Status: 0x00000000
Fx: -23948528
Fy: -9247596
Fz: -41930916
Tx: -150270
Ty: 769381
Tz: -106163
1646311996844
Status: 0x00000000
Fx: -26440060
Fy: -9870523
Fz: -44974396
Tx: -196102
Ty: 885584
Tz: -90513
1646311997002
Status: 0x00000000
Fx: -28797236
Fy: -10378726
Fz: -48219356
Tx: -245907
Ty: 1010113
Tz: -72424
1646311997160
Status: 0x00000000
Fx: -30018114
Fy: -10858878
